id,user_id,created_at,browser,traffic_source,event_type
92030,7056,2023-02-01 07:24:38.000000 UTC,Firefox,Email,cart
92047,7056,2023-11-03 06:59:22.000000 UTC,Chrome,Email,cart
111769,8620,2023-03-20 06:08:29.000000 UTC,Other,Email,cart
67120,5081,2023-04-15 10:21:24.000000 UTC,Chrome,Email,cart
78015,5963,2023-09-24 00:00:39.000000 UTC,Chrome,Email,cart
113098,8715,2020-11-15 09:07:54.000000 UTC,Safari,Email,cart
87024,6658,2023-11-15 06:05:51.000000 UTC,Chrome,Email,cart
71697,5439,2023-06-17 10:06:46.000000 UTC,Firefox,Email,cart
101660,7870,2023-03-29 13:38:22.000000 UTC,Safari,Email,cart
101670,7870,2023-03-29 15:42:56.000000 UTC,Safari,Email,cart
101666,7870,2023-03-29 13:49:43.000000 UTC,Safari,Email,cart
101721,7870,2023-05-16 15:40:00.000000 UTC,Chrome,Email,cart
94557,7263,2020-08-13 05:52:53.000000 UTC,Safari,Email,cart
125735,9766,2021-12-18 11:02:56.000000 UTC,Firefox,Email,cart
103114,7988,2022-10-16 15:08:30.000000 UTC,Safari,Email,cart
73690,5581,2022-11-26 12:59:27.000000 UTC,Safari,Email,cart
108496,8377,2022-11-12 01:07:16.000000 UTC,Firefox,Email,cart
128378,9979,2021-06-20 07:36:31.000000 UTC,Safari,Email,cart
116405,9012,2023-09-04 10:57:51.000000 UTC,Firefox,Email,cart
103982,8056,2023-11-18 13:35:53.591070 UTC,Chrome,Email,cart
117543,9097,2022-02-16 00:58:09.000000 UTC,Firefox,Email,cart
115715,8950,2020-12-03 21:08:57.000000 UTC,Chrome,Email,cart
84352,6481,2021-05-11 15:06:22.000000 UTC,Firefox,Email,cart
84339,6481,2021-05-11 15:22:20.000000 UTC,Safari,Email,cart
120698,9355,2022-01-07 12:12:05.000000 UTC,Other,Email,cart
120243,9315,2022-09-07 06:57:41.000000 UTC,Chrome,Email,cart
94592,7265,2023-06-09 07:49:39.000000 UTC,Chrome,Email,cart
123912,9655,2021-08-11 21:02:45.000000 UTC,Chrome,Email,cart
112256,8653,2021-09-25 05:32:00.000000 UTC,Chrome,Email,cart
112310,8658,2023-10-24 05:04:12.000000 UTC,Safari,Email,cart
116276,9007,2022-03-26 22:50:52.000000 UTC,Chrome,Email,cart
71135,5389,2019-09-26 11:13:34.000000 UTC,Other,Email,cart
106314,8223,2020-06-05 21:58:14.000000 UTC,Chrome,Email,cart
96076,7395,2022-11-23 11:35:04.000000 UTC,Firefox,Email,cart
96066,7395,2022-11-23 11:25:56.000000 UTC,Chrome,Email,cart
112026,8637,2023-11-05 15:19:31.000000 UTC,Chrome,Email,cart
66605,5041,2019-07-09 07:26:46.000000 UTC,IE,Email,cart
103891,8048,2023-11-12 12:31:25.000000 UTC,Firefox,Email,cart
103881,8048,2023-11-12 14:13:44.000000 UTC,Firefox,Email,cart
115478,8929,2023-07-30 10:05:52.000000 UTC,Chrome,Email,cart
117370,9082,2023-10-02 23:32:08.000000 UTC,Firefox,Email,cart
126793,9857,2022-12-13 06:36:00.000000 UTC,Chrome,Email,cart
118044,9146,2023-08-17 13:44:12.000000 UTC,Chrome,Email,cart
126662,9843,2022-04-16 02:38:16.000000 UTC,Chrome,Email,cart
96966,7467,2022-09-11 17:15:20.000000 UTC,Safari,Email,cart
96960,7467,2022-09-11 17:06:14.000000 UTC,Safari,Email,cart
127711,9920,2023-08-18 10:39:49.000000 UTC,Safari,Email,cart
123309,9605,2020-07-25 22:53:54.000000 UTC,Chrome,Email,cart
73094,5544,2021-10-19 00:04:12.000000 UTC,Firefox,Email,cart
73123,5544,2021-10-19 00:24:01.000000 UTC,Safari,Email,cart
73107,5544,2021-10-19 00:13:20.000000 UTC,Firefox,Email,cart
79140,6067,2023-06-10 16:26:18.000000 UTC,Chrome,Email,cart
102093,7902,2023-07-08 14:19:14.000000 UTC,Firefox,Email,cart
105416,8161,2021-09-03 04:00:10.000000 UTC,Chrome,Email,cart
84599,6497,2023-11-18 10:40:59.000000 UTC,Chrome,Email,cart
87322,6679,2022-12-09 09:14:34.000000 UTC,Chrome,Email,cart
87303,6679,2022-12-09 09:18:23.000000 UTC,Safari,Email,cart
98054,7549,2021-08-14 15:43:20.000000 UTC,Chrome,Email,cart
97646,7520,2023-05-13 08:49:50.000000 UTC,Chrome,Email,cart
104927,8127,2020-07-31 06:42:19.000000 UTC,Chrome,Email,cart
79341,6082,2023-02-05 01:16:39.000000 UTC,Chrome,Email,cart
104957,8127,2020-12-30 08:53:39.000000 UTC,Chrome,Email,cart
69388,5261,2023-06-14 14:40:16.000000 UTC,Chrome,Email,cart
101177,7826,2023-05-17 01:27:39.000000 UTC,Chrome,Email,cart
73986,5608,2023-08-30 12:03:58.000000 UTC,Firefox,Email,cart
73914,5608,2023-01-12 09:29:31.000000 UTC,Chrome,Email,cart
73917,5608,2023-01-12 09:35:40.000000 UTC,Chrome,Email,cart
101275,7838,2023-06-30 12:32:02.000000 UTC,Safari,Email,cart
109900,8477,2022-08-15 02:27:01.000000 UTC,Firefox,Email,cart
121121,9402,2022-06-25 05:51:50.000000 UTC,Safari,Email,cart
121104,9402,2022-06-25 08:05:14.000000 UTC,Safari,Email,cart
121114,9402,2022-06-25 08:49:32.000000 UTC,Safari,Email,cart
108412,8372,2022-12-02 02:12:13.000000 UTC,Chrome,Email,cart
119668,9279,2022-08-05 22:19:55.000000 UTC,Chrome,Email,cart
73402,5554,2021-12-25 14:47:46.000000 UTC,Chrome,Email,cart
100842,7796,2023-10-24 09:32:19.000000 UTC,Safari,Email,cart
74967,5710,2022-11-01 13:57:10.000000 UTC,Chrome,Email,cart
74866,5698,2022-04-24 13:37:59.000000 UTC,Firefox,Email,cart
95163,7318,2023-09-07 06:19:38.000000 UTC,Chrome,Email,cart
123490,9626,2023-05-24 14:35:35.000000 UTC,Chrome,Email,cart
126633,9838,2022-07-25 17:02:25.000000 UTC,Chrome,Email,cart
91761,7031,2023-08-12 00:03:00.000000 UTC,Firefox,Email,cart
105918,8190,2019-06-27 11:01:49.000000 UTC,Safari,Email,cart
88872,6797,2022-11-24 09:31:13.000000 UTC,Other,Email,cart
88833,6797,2022-11-24 11:12:47.000000 UTC,Chrome,Email,cart
128224,9968,2021-12-09 13:44:27.000000 UTC,Chrome,Email,cart
83716,6437,2020-05-20 13:34:14.000000 UTC,Chrome,Email,cart
83671,6437,2020-05-20 13:42:30.000000 UTC,Firefox,Email,cart
88477,6765,2023-10-23 08:43:28.000000 UTC,Safari,Email,cart
98083,7553,2022-11-22 09:59:18.000000 UTC,Chrome,Email,cart
105787,8182,2020-01-24 16:08:55.000000 UTC,Safari,Email,cart
95753,7366,2021-10-24 03:03:49.000000 UTC,Chrome,Email,cart
95736,7366,2021-12-19 01:32:23.000000 UTC,Firefox,Email,cart
97804,7531,2021-05-26 07:26:49.000000 UTC,Chrome,Email,cart
81451,6259,2022-02-01 14:53:14.000000 UTC,Safari,Email,cart
110928,8556,2023-11-06 16:14:43.000000 UTC,Safari,Email,cart
87895,6711,2023-04-19 09:18:20.000000 UTC,Firefox,Email,cart
108822,8401,2023-07-26 02:19:20.000000 UTC,Chrome,Email,cart
91935,7044,2023-08-14 10:46:28.000000 UTC,Firefox,Email,cart
100766,7790,2022-10-31 11:02:24.000000 UTC,Firefox,Email,cart
99945,7724,2023-08-03 14:24:03.000000 UTC,Firefox,Email,cart
99935,7724,2023-08-03 15:49:28.000000 UTC,Safari,Email,cart
82866,6376,2021-10-21 01:27:27.000000 UTC,Firefox,Email,cart
104863,8124,2021-09-01 00:37:56.000000 UTC,Chrome,Email,cart
73615,5577,2023-02-05 15:54:19.000000 UTC,Safari,Email,cart
122758,9550,2023-11-21 06:12:15.103504 UTC,Chrome,Email,cart
71734,5442,2022-05-31 12:20:22.000000 UTC,Chrome,Email,cart
79803,6116,2023-09-27 00:15:59.000000 UTC,Chrome,Email,cart
83106,6392,2023-05-18 13:58:04.000000 UTC,Firefox,Email,cart
83103,6392,2023-05-18 13:54:39.000000 UTC,Firefox,Email,cart
92200,7066,2021-11-05 08:47:12.000000 UTC,Firefox,Email,cart
127677,9917,2023-03-29 05:53:47.000000 UTC,IE,Email,cart
105160,8143,2022-01-05 07:06:03.000000 UTC,Chrome,Email,cart
127417,9893,2020-03-03 03:57:06.000000 UTC,Firefox,Email,cart
71826,5453,2023-11-16 23:43:21.262569 UTC,Chrome,Email,cart
87069,6663,2021-03-18 15:46:55.000000 UTC,Chrome,Email,cart
87065,6663,2021-03-18 17:00:25.000000 UTC,Firefox,Email,cart
102490,7932,2023-09-20 03:51:56.000000 UTC,Firefox,Email,cart
125288,9737,2023-05-21 13:51:32.000000 UTC,Chrome,Email,cart
125278,9737,2023-05-21 13:28:04.000000 UTC,Chrome,Email,cart
125268,9737,2023-05-21 12:49:13.000000 UTC,Firefox,Email,cart
125291,9737,2023-05-21 13:58:16.000000 UTC,Chrome,Email,cart
127151,9874,2023-10-28 16:40:30.000000 UTC,Chrome,Email,cart
87445,6683,2023-08-02 09:57:09.000000 UTC,Firefox,Email,cart
71925,5463,2023-08-19 03:25:51.000000 UTC,Chrome,Email,cart
125204,9732,2022-11-07 13:31:01.000000 UTC,Firefox,Email,cart
81349,6254,2021-08-19 13:54:37.000000 UTC,Chrome,Email,cart
81384,6254,2021-08-19 14:29:34.000000 UTC,Chrome,Email,cart
92929,7124,2023-11-01 04:16:03.000000 UTC,Chrome,Email,cart
112606,8672,2022-10-30 13:23:43.000000 UTC,Safari,Email,cart
107456,8300,2023-02-05 15:14:33.000000 UTC,Safari,Email,cart
93866,7204,2022-09-28 04:35:22.000000 UTC,Other,Email,cart
103505,8011,2023-06-25 10:24:14.000000 UTC,Chrome,Email,cart
96843,7463,2023-11-19 08:30:46.310014 UTC,Chrome,Email,cart
115483,8930,2022-08-06 22:19:19.000000 UTC,Chrome,Email,cart
82145,6310,2023-03-05 14:54:58.000000 UTC,Safari,Email,cart
82175,6310,2023-03-05 14:16:05.000000 UTC,Chrome,Email,cart
74328,5645,2020-10-27 14:45:26.000000 UTC,Firefox,Email,cart
93702,7188,2023-09-07 00:46:16.000000 UTC,Chrome,Email,cart
105062,8134,2022-12-27 10:45:29.000000 UTC,Chrome,Email,cart
108290,8362,2023-05-27 12:38:00.000000 UTC,Chrome,Email,cart
75595,5763,2022-08-07 09:54:16.000000 UTC,Firefox,Email,cart
87038,6661,2022-12-25 03:04:35.000000 UTC,Chrome,Email,cart
88071,6728,2022-10-31 00:02:37.000000 UTC,Safari,Email,cart
88068,6728,2022-10-31 00:00:07.000000 UTC,Safari,Email,cart
118754,9199,2023-04-10 14:18:49.000000 UTC,Safari,Email,cart
127585,9909,2022-08-12 13:30:55.000000 UTC,Firefox,Email,cart
127595,9909,2022-08-12 11:33:52.000000 UTC,Chrome,Email,cart
99295,7662,2022-06-07 16:52:11.000000 UTC,Chrome,Email,cart
99287,7662,2023-05-01 15:57:00.000000 UTC,Chrome,Email,cart
99261,7662,2023-05-01 15:47:54.000000 UTC,Other,Email,cart
104571,8094,2021-10-03 21:24:56.000000 UTC,Firefox,Email,cart
76950,5876,2020-03-30 00:34:35.000000 UTC,Safari,Email,cart
87693,6705,2023-07-25 20:38:39.000000 UTC,IE,Email,cart
87391,6682,2020-09-17 07:42:32.000000 UTC,Chrome,Email,cart
87410,6682,2020-09-17 06:53:29.000000 UTC,Firefox,Email,cart
95106,7309,2023-01-05 23:24:32.000000 UTC,Other,Email,cart
95093,7309,2023-01-05 23:28:55.000000 UTC,Chrome,Email,cart
67793,5138,2022-05-15 05:01:31.000000 UTC,Firefox,Email,cart
78617,6022,2023-11-02 05:57:49.000000 UTC,Chrome,Email,cart
93923,7212,2022-07-23 15:08:50.000000 UTC,Safari,Email,cart
94957,7294,2023-08-11 11:36:07.000000 UTC,Chrome,Email,cart
94951,7294,2023-08-11 11:28:32.000000 UTC,Chrome,Email,cart
97526,7514,2020-02-06 17:54:23.000000 UTC,Chrome,Email,cart
104409,8088,2021-12-30 03:49:40.000000 UTC,Chrome,Email,cart
104399,8088,2021-12-30 05:07:27.000000 UTC,Firefox,Email,cart
89006,6814,2023-10-20 05:13:51.000000 UTC,Chrome,Email,cart
112969,8706,2022-06-18 04:49:18.000000 UTC,Chrome,Email,cart
88917,6806,2021-12-05 07:06:13.000000 UTC,Chrome,Email,cart
116917,9049,2022-12-29 08:07:19.000000 UTC,Firefox,Email,cart
121702,9457,2020-05-01 16:39:21.000000 UTC,Safari,Email,cart
85452,6536,2023-08-04 07:46:14.000000 UTC,Chrome,Email,cart
76973,5877,2023-09-12 01:03:37.000000 UTC,Safari,Email,cart
72526,5510,2023-11-14 07:24:50.000000 UTC,Safari,Email,cart
124384,9678,2023-09-23 07:22:31.000000 UTC,Chrome,Email,cart
124420,9678,2023-09-23 07:28:38.000000 UTC,Safari,Email,cart
124423,9678,2023-09-23 07:32:41.000000 UTC,Safari,Email,cart
106992,8269,2023-11-04 07:51:48.000000 UTC,Chrome,Email,cart
122826,9558,2023-11-16 06:12:15.000000 UTC,Chrome,Email,cart
67978,5152,2021-01-04 07:53:53.000000 UTC,Chrome,Email,cart
88117,6729,2021-12-27 00:49:20.000000 UTC,Firefox,Email,cart
107134,8275,2021-06-17 05:05:17.000000 UTC,Chrome,Email,cart
88108,6729,2021-12-27 00:37:21.000000 UTC,Firefox,Email,cart
101425,7853,2022-12-23 09:26:34.000000 UTC,Firefox,Email,cart
87779,6709,2021-04-07 12:13:23.000000 UTC,Safari,Email,cart
125227,9734,2023-10-21 04:48:08.000000 UTC,Chrome,Email,cart
113271,8729,2023-11-21 16:24:49.257646 UTC,Chrome,Email,cart
82990,6386,2022-12-22 15:06:45.000000 UTC,Safari,Email,cart
82993,6386,2022-12-22 15:11:43.000000 UTC,Safari,Email,cart
69790,5297,2022-03-21 14:41:16.000000 UTC,Chrome,Email,cart
108934,8404,2023-04-11 15:00:09.000000 UTC,Safari,Email,cart
108937,8404,2023-04-11 15:05:08.000000 UTC,Safari,Email,cart
110596,8529,2023-10-11 01:01:56.000000 UTC,Chrome,Email,cart
106531,8242,2022-03-22 18:31:04.000000 UTC,Chrome,Email,cart
90582,6937,2022-12-10 07:49:22.000000 UTC,Safari,Email,cart
100635,7777,2023-09-30 12:57:49.000000 UTC,Firefox,Email,cart
85846,6574,2022-01-10 00:53:08.000000 UTC,Chrome,Email,cart
66374,5017,2022-07-17 02:28:10.000000 UTC,Safari,Email,cart
104058,8061,2019-11-26 07:43:15.000000 UTC,Firefox,Email,cart
96866,7464,2023-06-16 11:06:54.000000 UTC,Firefox,Email,cart
96853,7464,2023-06-16 10:23:00.000000 UTC,Firefox,Email,cart
89099,6823,2023-01-13 03:52:57.000000 UTC,Other,Email,cart
102923,7972,2023-10-12 12:22:58.000000 UTC,Safari,Email,cart
84221,6478,2023-08-30 06:56:47.000000 UTC,Firefox,Email,cart
84211,6478,2023-08-30 06:37:16.000000 UTC,Safari,Email,cart
97734,7527,2023-07-05 14:18:51.000000 UTC,Firefox,Email,cart
77029,5880,2023-09-19 08:35:58.000000 UTC,Chrome,Email,cart
79584,6096,2022-07-19 03:32:08.000000 UTC,Chrome,Email,cart
117169,9065,2021-12-21 09:01:08.000000 UTC,Chrome,Email,cart
112123,8645,2023-06-03 05:33:43.000000 UTC,Chrome,Email,cart
70166,5317,2022-06-18 14:49:00.000000 UTC,Firefox,Email,cart
70243,5325,2023-10-26 08:03:22.000000 UTC,Firefox,Email,cart
110437,8518,2023-08-15 07:19:18.000000 UTC,Chrome,Email,cart
110443,8518,2023-08-15 07:29:32.000000 UTC,Chrome,Email,cart
109319,8425,2023-06-20 22:13:44.000000 UTC,Firefox,Email,cart
67297,5096,2023-10-06 22:22:31.000000 UTC,Firefox,Email,cart
111494,8596,2020-01-28 14:43:57.000000 UTC,Chrome,Email,cart
92811,7115,2022-05-14 02:24:42.000000 UTC,Chrome,Email,cart
92798,7115,2022-05-14 04:05:55.000000 UTC,Chrome,Email,cart
101749,7872,2022-10-12 05:40:58.000000 UTC,Chrome,Email,cart
101755,7872,2022-10-12 05:54:01.000000 UTC,Chrome,Email,cart
102347,7927,2021-12-30 12:57:14.000000 UTC,Firefox,Email,cart
91705,7026,2021-03-10 12:17:24.000000 UTC,Firefox,Email,cart
86390,6619,2023-02-21 13:59:23.000000 UTC,Chrome,Email,cart
107055,8272,2023-06-22 00:13:11.000000 UTC,Other,Email,cart
123033,9581,2021-10-20 12:18:01.000000 UTC,Firefox,Email,cart
70942,5372,2023-08-15 18:06:48.000000 UTC,Safari,Email,cart
105156,8142,2023-06-23 09:19:36.000000 UTC,Chrome,Email,cart
117193,9066,2023-06-29 07:57:16.000000 UTC,Chrome,Email,cart
95847,7373,2019-03-12 09:11:19.000000 UTC,Chrome,Email,cart
78285,5988,2022-04-17 08:43:11.000000 UTC,Chrome,Email,cart
125852,9776,2020-10-23 07:14:29.000000 UTC,Other,Email,cart
71265,5403,2021-02-26 08:34:53.000000 UTC,Chrome,Email,cart
105826,8183,2023-02-02 08:37:01.000000 UTC,Chrome,Email,cart
105820,8183,2023-02-02 08:25:50.000000 UTC,Chrome,Email,cart
121029,9395,2023-11-08 01:34:45.000000 UTC,Safari,Email,cart
78794,6039,2023-11-14 04:32:36.000000 UTC,Chrome,Email,cart
78790,6039,2023-11-14 02:15:45.000000 UTC,Chrome,Email,cart
127162,9876,2023-04-01 02:52:38.000000 UTC,Chrome,Email,cart
76771,5862,2023-07-31 03:00:40.000000 UTC,Chrome,Email,cart
91517,7013,2023-09-23 12:34:59.000000 UTC,Firefox,Email,cart
75127,5720,2021-04-09 09:37:10.000000 UTC,Chrome,Email,cart
85822,6571,2023-03-28 10:25:56.000000 UTC,Chrome,Email,cart
86758,6646,2022-11-10 17:57:18.000000 UTC,Safari,Email,cart
105093,8137,2022-05-03 17:17:08.000000 UTC,Chrome,Email,cart
113745,8776,2023-09-03 16:14:09.000000 UTC,Other,Email,cart
92979,7133,2022-08-17 04:58:12.000000 UTC,Safari,Email,cart
126042,9791,2023-10-03 10:32:33.000000 UTC,Chrome,Email,cart
126045,9791,2023-10-03 10:37:02.000000 UTC,Chrome,Email,cart
126031,9791,2023-11-07 08:35:32.000000 UTC,Chrome,Email,cart
119413,9258,2022-03-14 05:43:42.000000 UTC,Safari,Email,cart
124041,9663,2020-08-31 13:27:33.000000 UTC,Safari,Email,cart
124028,9663,2020-08-31 12:40:23.000000 UTC,Chrome,Email,cart
72824,5527,2022-06-28 02:48:35.000000 UTC,Chrome,Email,cart
72857,5527,2022-09-20 03:02:33.000000 UTC,Chrome,Email,cart
105623,8173,2019-10-23 12:21:10.000000 UTC,Firefox,Email,cart
105863,8186,2023-05-02 15:20:14.000000 UTC,Safari,Email,cart
85213,6529,2023-05-04 05:20:31.000000 UTC,Chrome,Email,cart
74355,5646,2023-04-26 14:52:45.000000 UTC,Safari,Email,cart
98117,7557,2022-10-22 11:06:11.000000 UTC,Chrome,Email,cart
104669,8105,2023-09-14 22:34:34.000000 UTC,Chrome,Email,cart
122216,9506,2021-07-20 23:56:05.000000 UTC,Firefox,Email,cart
116018,8977,2022-02-23 15:53:36.000000 UTC,Chrome,Email,cart
122259,9506,2022-07-28 02:12:02.000000 UTC,Chrome,Email,cart
91674,7021,2023-03-04 09:23:23.000000 UTC,Chrome,Email,cart
107831,8328,2023-03-09 14:40:43.000000 UTC,Safari,Email,cart
77924,5953,2021-11-23 09:49:06.000000 UTC,Safari,Email,cart
77895,5951,2022-11-25 11:55:05.000000 UTC,Chrome,Email,cart
114990,8876,2022-06-29 12:14:25.000000 UTC,Chrome,Email,cart
68765,5201,2023-09-19 01:34:30.000000 UTC,Chrome,Email,cart
69862,5303,2022-05-01 17:26:24.000000 UTC,Chrome,Email,cart
70530,5342,2023-11-09 14:18:29.000000 UTC,IE,Email,cart
127019,9866,2022-10-07 00:08:21.000000 UTC,Chrome,Email,cart
127032,9866,2022-10-06 22:44:10.000000 UTC,Firefox,Email,cart
94145,7231,2023-10-08 10:18:22.000000 UTC,Safari,Email,cart
81548,6266,2023-11-16 07:27:42.000000 UTC,Safari,Email,cart
79114,6061,2021-04-09 10:39:51.000000 UTC,Chrome,Email,cart
79117,6061,2021-04-09 10:43:17.000000 UTC,Chrome,Email,cart
92893,7122,2023-10-05 01:21:30.000000 UTC,Chrome,Email,cart
68665,5194,2020-09-08 07:17:01.000000 UTC,IE,Email,cart
94454,7254,2020-11-17 02:36:03.000000 UTC,Chrome,Email,cart
114241,8810,2023-04-30 00:48:28.000000 UTC,Firefox,Email,cart
120114,9309,2021-08-10 23:32:31.000000 UTC,Chrome,Email,cart
120117,9309,2021-08-10 23:37:42.000000 UTC,Chrome,Email,cart
111189,8577,2021-11-12 00:27:07.000000 UTC,Safari,Email,cart
68590,5193,2023-03-22 14:19:44.000000 UTC,Firefox,Email,cart
100041,7732,2023-11-20 02:58:04.784363 UTC,Chrome,Email,cart
76343,5830,2021-07-22 01:50:11.000000 UTC,Other,Email,cart
123769,9642,2021-07-14 00:25:04.000000 UTC,Safari,Email,cart
96702,7441,2023-02-19 03:20:34.000000 UTC,Firefox,Email,cart
88798,6794,2023-10-23 01:52:16.000000 UTC,Other,Email,cart
78530,6012,2023-11-02 13:15:42.000000 UTC,IE,Email,cart
126135,9797,2021-03-06 11:59:25.000000 UTC,Chrome,Email,cart
96783,7452,2022-07-24 00:16:22.000000 UTC,IE,Email,cart
90756,6956,2023-11-17 09:36:08.369642 UTC,Chrome,Email,cart
100312,7763,2023-03-30 10:38:34.000000 UTC,Safari,Email,cart
87558,6693,2023-08-23 03:50:03.000000 UTC,Safari,Email,cart
88391,6754,2022-10-01 21:37:17.000000 UTC,Safari,Email,cart
88388,6754,2022-10-01 21:32:49.000000 UTC,Safari,Email,cart
95972,7388,2023-01-15 00:55:26.000000 UTC,Chrome,Email,cart
75948,5798,2020-12-22 02:42:22.000000 UTC,Safari,Email,cart
75980,5798,2020-12-22 01:52:25.000000 UTC,Firefox,Email,cart
97188,7484,2022-12-07 08:43:49.000000 UTC,Chrome,Email,cart
72912,5531,2023-06-04 09:43:30.000000 UTC,Chrome,Email,cart
91721,7028,2022-09-15 10:29:34.000000 UTC,Chrome,Email,cart
115941,8965,2021-09-24 00:33:43.000000 UTC,Chrome,Email,cart
127682,9918,2023-05-18 23:40:38.000000 UTC,Firefox,Email,cart
109023,8412,2023-11-18 12:22:19.516432 UTC,Firefox,Email,cart
109032,8412,2023-11-18 12:38:42.516432 UTC,Firefox,Email,cart
68007,5155,2022-04-05 08:00:10.000000 UTC,Chrome,Email,cart
83977,6460,2023-09-13 13:34:46.000000 UTC,Chrome,Email,cart
112436,8667,2022-05-28 23:28:21.000000 UTC,Safari,Email,cart
108149,8357,2023-07-22 10:52:54.000000 UTC,Chrome,Email,cart
108204,8357,2023-08-21 11:30:05.000000 UTC,Chrome,Email,cart
120732,9359,2023-04-25 10:55:33.000000 UTC,Chrome,Email,cart
94628,7267,2021-07-03 06:38:39.000000 UTC,Other,Email,cart
123828,9647,2022-05-10 02:33:05.000000 UTC,Chrome,Email,cart
123840,9647,2023-04-03 03:00:57.000000 UTC,Chrome,Email,cart
98834,7622,2023-08-02 03:20:48.000000 UTC,Chrome,Email,cart
85525,6539,2023-01-28 06:50:57.000000 UTC,Chrome,Email,cart
125745,9768,2022-11-19 14:59:55.000000 UTC,Chrome,Email,cart
95464,7342,2020-05-15 00:22:29.000000 UTC,Safari,Email,cart
126908,9863,2023-05-31 00:25:00.000000 UTC,Chrome,Email,cart
110225,8498,2023-11-18 00:05:02.874331 UTC,Firefox,Email,cart
116059,8981,2020-07-18 06:29:49.000000 UTC,Chrome,Email,cart
127748,9921,2023-06-26 12:57:08.000000 UTC,Safari,Email,cart
120640,9348,2023-08-27 04:00:56.000000 UTC,Safari,Email,cart
110242,8500,2023-11-11 01:21:01.000000 UTC,Chrome,Email,cart
123951,9658,2022-05-05 02:48:20.000000 UTC,Chrome,Email,cart
70859,5364,2023-11-16 22:12:07.000000 UTC,Chrome,Email,cart
121965,9478,2022-07-05 06:59:19.000000 UTC,Other,Email,cart
67463,5111,2023-03-03 07:08:36.000000 UTC,Safari,Email,cart
84564,6495,2020-02-09 09:27:56.000000 UTC,Chrome,Email,cart
109591,8449,2023-01-24 04:06:01.000000 UTC,Chrome,Email,cart
112270,8655,2021-05-06 00:24:52.000000 UTC,Chrome,Email,cart
94173,7234,2023-09-11 10:26:04.000000 UTC,Chrome,Email,cart
70115,5313,2022-01-06 16:50:31.000000 UTC,Chrome,Email,cart
94183,7234,2023-09-11 11:16:54.000000 UTC,Chrome,Email,cart
